0	4468	
1	2802	
2	3113	
3	4940	
4	6086	
5	2662	
6	4575	
7	8086	
8	5874	
9	3682	
10	6217	
11	2684	
12	2315	
13	1973	
14	3391	
15	2744	
16	5429	
17	4386	
18	3339	
19	5414	
20	6951	
21	2038	
22	2455	
23	6446	
24	2042	
25	7024	
26	3937	
27	4383	
28	4491	
29	4140	
30	4869	
31	2209	
32	4209	
33	752	
34	3225	
35	2814	
36	4966	
