24	185	5015.83140881
25	182	3947.57742959
25	24	9605.38957603
25	144	1276.52130094
25	26	3352.89426895
25	32	3816.31281137
25	33	12479.6352283
25	185	7181.10933219
26	144	10903.653526
26	25	3352.89426895
26	32	14396.5339652
26	183	10062.562241
27	89	5703.09223822
27	78	1644.30340739
27	95	630.14714135
27	80	4554.72406956
27	28	2143.42785979
27	154	3973.88286232
27	51	3656.83423825
28	129	3810.83046517
28	142	8351.4387203
28	29	3610.12860992
28	154	6343.97665732
28	27	2143.42785979
29	113	4652.3992471
29	129	7130.68676584
29	28	3610.12860992
29	136	4992.34018357
30	44	3529.85636945
30	45	1700.01247894
30	81	5819.19980923
30	113	6847.95105409
30	147	1250.13334524
31	113	4537.13176781
31	137	910.386184981
31	136	2660.28337324
31	57	5245.88576642
31	147	7928.76039311
32	26	14396.5339652
32	25	3816.31281137
32	33	8901.53166223
32	183	7662.19220204
-1	32	14116.6150335
33	179	23441.212097
33	41	11724.6128451
33	180	3333.58382571
33	158	12452.6369773
33	182	8338.9274292
33	25	12479.6352283
33	32	8901.53166223
-1	33	11831.5669711
34	172	12155.1624187
34	174	12566.6427946
34	35	21160.6088376
-1	34	19422.1769133
35	174	5224.48650474
35	34	21160.6088376
35	41	5241.51101339
35	43	6443.1602456
-1	35	22752.8546876
36	61	13526.9605177
36	12	14252.8056007
36	194	21792.8366372
-1	36	32508.9791148
37	22	1862.06405582
37	5	3176.65170933
37	187	11503.6108908
37	38	12201.9741269
37	193	15832.9335869
38	127	4646.76831803
38	89	4208.07767543
38	22	11630.4550627
38	187	5247.7298315
38	109	581.319487205
38	37	12201.9741269
39	40	11930.1539634
39	23	8942.78560891
39	178	9929.10045777
-1	39	5443.95408258
40	111	1809.28169825
40	20	3337.18887273
40	156	2680.03062957
40	39	11930.1539634
40	112	12674.3289553
40	171	1762.64256286
40	178	15642.7310015
41	172	1446.82902847
41	174	12234.2227041
41	35	5241.51101339
41	179	11548.7899876
41	157	22611.8838536
41	42	25157.7268054
41	43	29719.7546447
41	33	11724.6128451
-1	41	6753.37456111
42	41	25157.7268054
42	43	25721.6882436
-1	42	30833.7459654
43	35	6443.1602456
43	41	29719.7546447
43	42	25721.6882436
-1	43	21968.4828349
44	45	6721.27025371
44	30	3529.85636945
44	147	5764.32699144
44	131	5920.3795456
45	110	5283.5151766
45	44	6721.27025371
45	30	1700.01247894
45	81	4311.47063255
45	131	4584.04847004
46	110	4067.3840444
46	82	10481.5876003
46	83	8187.03675833
46	107	11136.2460347
46	155	5274.50576148
46	47	5281.67300647
46	131	4471.68853705
46	10	7253.55737965
47	83	6952.57293926
47	46	5281.67300647
47	49	6235.81459702
47	48	1404.29431132
47	131	12587.2678305
48	147	2434.28108656
48	166	10165.8714505
48	58	5014.72132945
48	49	3234.92798091
48	47	1404.29431132
48	123	5612.6919851
48	131	1555.79653134
49	83	547.100039312
49	48	3234.92798091
49	47	6235.81459702
49	122	4846.75525723
49	123	3989.91541894
50	88	1241.29367493
50	122	6734.37236433
50	123	6404.75473375
50	59	5875.34967055
50	17	375.851151872
51	135	6180.8991725
51	79	5569.37579202
51	154	6736.04361034
51	136	3620.58756488
51	27	3656.83423825
52	93	8882.94294681
52	53	11073.0900887
52	165	2666.50142869
52	67	503.24751837
52	66	4260.35416003
53	52	11073.0900887
53	121	9782.87792903
53	164	2224.79706697
53	67	2804.70435104
53	71	2873.5949304
53	92	2578.88271952
54	21	6187.00062867
54	153	6242.34749903
54	111	10973.5488464
54	20	1239.50777803
54	55	2012.88882878
55	177	7362.74736645
55	128	2501.77044776
55	141	9522.87563765
55	54	2012.88882878
55	111	3502.36194963
55	140	13025.7598822
56	135	2895.3708244
56	21	4811.43899662
56	163	4200.07521847
56	189	6948.1935138
57	137	4935.20809312
57	136	6223.20709268
57	92	1511.1360203
57	31	5245.88576642
58	94	12828.6823359
58	166	3270.28500287
58	48	5014.72132945
58	17	6295.15710798
59	88	7865.62323828
59	50	5875.34967055
59	60	8760.77821752
59	17	3947.12619073
60	126	3875.24942683
60	59	8760.77821752
60	138	5268.82333218
60	18	6839.29262755
60	17	5865.72260966
61	63	7514.1327765
61	36	13526.9605177
61	64	15594.8878618
61	12	6561.28193435
61	194	12186.5276203
-1	61	12000.7035786
62	98	7167.09399035
62	138	6965.02112372
62	63	14865.6168351
62	64	4758.74823027
62	99	13072.2067147
62	65	4886.8103636
62	161	5341.08139577
63	98	2262.07766648
63	13	16153.395501
63	145	9186.73008289
63	61	7514.1327765
63	62	14865.6168351
63	64	4185.08783912
-1	63	10785.2721037
64	63	4185.08783912
64	61	15594.8878618
64	62	4758.74823027
64	12	9869.57423006
64	161	15929.1819708
65	73	12384.2637948
65	62	4886.8103636
65	99	5949.72655959
65	161	13034.0768184
66	52	4260.35416003
66	100	6166.99380798
66	67	4022.46848395
66	134	6187.45181103
66	94	676.267450584
66	167	2614.07923457
67	52	503.24751837
67	53	2804.70435104
67	102	3041.26625928
67	68	5247.18099528
67	100	3165.22074995
67	66	4022.46848395
67	71	6162.97720167
68	101	5994.83486005
68	102	4159.07913702
68	100	2977.3234293
68	67	5247.18099528
69	102	4739.11348984
69	71	8353.80280618
69	119	1905.36788969
69	103	1912.09744499
69	105	2071.62802467
69	70	6240.7554675
69	3	5869.73400776
69	133	860.967888917
70	105	6257.31007723
70	151	7689.15784785
70	117	2982.71321338
70	69	6240.7554675
70	3	2744.79988156
71	53	2873.5949304
71	121	631.416094342
71	102	925.737730772
71	67	6162.97720167
71	72	11971.8356712
71	119	987.989535499
71	69	8353.80280618
72	90	5925.49175637
72	121	2800.66457462
72	71	11971.8356712
72	119	5969.59144574
72	132	7272.52515092
72	190	2020.5870306
73	2	8779.51014533
73	150	7882.5829933
73	12	10669.8558954
73	99	6300.63386317
73	65	12384.2637948
74	76	10292.5647922
74	75	9867.61686788
74	9	9164.65417882
74	104	16738.5785213
74	175	4691.26458186
75	85	9871.1522109
75	74	9867.61686788
75	76	7966.0009239
75	9	19385.704415
76	85	7681.3547959
76	103	829.41571076
76	74	10292.5647922
76	75	7966.0009239
76	104	7696.24138515
76	116	16975.3890599
76	151	5829.14551726
77	143	10197.5431257
77	119	790.888965743
77	120	4240.70793182
77	20	1516.43445862
77	152	16156.9635578
77	156	9769.61299329
78	127	4477.36256199
78	89	890.903391367
78	22	17811.6493032
78	5	144.88702579
78	176	409.803866159
78	95	6377.9149633
78	128	9969.20462721
78	27	1644.30340739
79	141	3910.96084705
79	80	8785.28144504
79	21	2144.90717637
79	163	3772.96549493
79	51	5569.37579202
80	95	6545.86875089
80	141	4765.37824946
80	79	8785.28144504
80	27	4554.72406956
81	110	2486.57186484
81	45	4311.47063255
81	30	5819.19980923
81	96	8908.41311163
81	106	6424.78791753
81	113	3675.4870811
82	108	11539.6923142
82	83	4560.76213401
82	46	10481.5876003
82	84	3530.43063066
83	82	4560.76213401
83	108	1244.24081157
83	46	8187.03675833
83	49	547.100039312
83	47	6952.57293926
83	122	7766.11653851
84	82	3530.43063066
84	108	2310.56810365
84	10	11389.7680737
84	146	11534.4049043
84	169	4264.8844348
85	6	16375.3711999
85	7	25624.5034058
85	76	7681.3547959
85	75	9871.1522109
85	9	3977.59687702
85	151	7474.83685527
86	87	6959.38607691
86	107	1770.18684911
86	124	8151.41080069
86	139	10523.8285883
86	155	4543.13983339
87	15	20814.6747072
87	125	19855.3296199
87	130	6515.75995162
87	186	3602.5740363
87	86	6959.38607691
87	124	1766.71469833
88	108	14370.882694
88	126	7836.87320876
88	50	1241.29367493
88	145	3304.21320448
88	59	7865.62323828
89	127	8388.07575815
89	78	890.903391367
89	109	3812.47704503
89	38	4208.07767543
89	142	4820.86271352
89	27	5703.09223822
90	121	6655.16616251
90	164	2399.83691098
90	189	3334.60077683
90	72	5925.49175637
90	190	4853.49285611
91	184	4334.00870355
91	6	4895.96969884
91	181	9103.69392754
91	151	10769.436655
91	117	3534.4022436
91	4	2911.4365492
92	53	2578.88271952
92	137	5783.11391133
92	164	7608.42229115
92	165	3452.29393684
92	136	3571.28622607
92	57	1511.1360203
93	52	8882.94294681
93	165	4135.0907113
93	134	5267.93330554
94	66	676.267450584
94	134	5265.4351222
94	167	8309.16369836
94	166	2392.09956959
94	58	12828.6823359
94	17	1391.57824516
95	78	6377.9149633
95	128	4326.84032274
95	141	4491.64967676
95	80	6545.86875089
95	27	630.14714135
96	97	8099.0868016
96	110	4587.44991493
96	81	8908.41311163
96	106	5288.69608939
97	187	10894.0464048
97	15	7591.07131914
97	110	8060.28209771
97	186	7925.23394188
97	96	8099.0868016
97	106	7641.60776528
98	126	8163.56356578
98	138	4119.70404198
98	63	2262.07766648
98	62	7167.09399035
99	0	4008.82175034
99	148	3166.57786469
99	18	1877.39695214
99	19	5064.97051628
99	73	6300.63386317
99	2	3459.85954015
99	62	13072.2067147
99	65	5949.72655959
100	101	3203.78765052
100	68	2977.3234293
100	67	3165.22074995
100	66	6166.99380798
100	167	2904.48486586
100	1	2718.97677451
101	102	3556.20593701
101	68	5994.83486005
101	100	3203.78765052
101	1	8389.03157318
102	101	3556.20593701
102	68	4159.07913702
102	67	3041.26625928
102	71	925.737730772
102	69	4739.11348984
102	2	5371.54411173
102	133	9076.52878195
103	76	829.41571076
103	104	8782.58874707
103	105	11258.6160769
103	69	1912.09744499
103	133	6926.85794585
104	103	8782.58874707
104	74	16738.5785213
104	76	7696.24138515
104	133	2976.46082412
104	150	14382.2677017
104	175	6377.76181962
105	103	11258.6160769
105	116	4928.52191789
105	151	5045.0968956
105	70	6257.31007723
105	69	2071.62802467
106	187	1124.39933427
106	109	6763.92833853
106	97	7641.60776528
106	81	6424.78791753
106	96	5288.69608939
106	129	7058.96712467
106	142	1378.82457397
107	130	6358.93910768
107	46	11136.2460347
107	86	1770.18684911
107	155	12629.0290869
108	82	11539.6923142
108	88	14370.882694
108	83	1244.24081157
108	122	1534.53582187
108	84	2310.56810365
108	146	867.098954209
109	89	3812.47704503
109	187	14429.4263323
109	38	581.319487205
109	106	6763.92833853
109	142	9544.65888056
110	15	3121.04913558
110	97	8060.28209771
110	130	9552.02409877
110	45	5283.5151766
110	81	2486.57186484
110	96	4587.44991493
110	46	4067.3840444
111	54	10973.5488464
111	20	8484.08317171
111	40	1809.28169825
111	55	3502.36194963
111	140	4314.04587573
111	178	2655.01599508
112	143	6997.32427353
112	156	8508.51229812
112	40	12674.3289553
112	171	13228.0555245
113	30	6847.95105409
113	81	3675.4870811
113	129	2634.39468796
113	29	4652.3992471
113	31	4537.13176781
113	147	1272.60074685
114	143	17806.0744512
114	115	15500.5341901
114	118	2056.5751405
114	144	730.406815242
114	185	3569.15060978
114	183	7999.99115699
115	114	15500.5341901
115	118	707.775104677
115	159	13466.6399062
115	185	6142.32389142
116	76	16975.3890599
116	105	4928.52191789
116	151	8739.04496517
117	151	7399.97863971
117	70	2982.71321338
117	91	3534.4022436
117	4	5173.93703968
117	3	2706.64457624
118	143	6370.17828102
118	114	2056.5751405
118	115	707.775104677
118	16	8509.56987525
118	119	4715.4461679
118	159	1308.52948601
118	184	14853.7492709
119	71	987.989535499
119	16	11989.8589977
119	72	5969.59144574
119	118	4715.4461679
119	132	7274.42922582
119	152	6672.19602833
119	77	790.888965743
119	69	1905.36788969
119	3	4130.07648738
120	132	9260.00572802
120	153	5043.043003
120	20	3932.06353044
120	152	1105.35199399
120	77	4240.70793182
120	190	8060.98791962
121	53	9782.87792903
121	90	6655.16616251
121	164	5323.00434277
121	71	631.416094342
121	72	2800.66457462
122	108	1534.53582187
122	83	7766.11653851
122	50	6734.37236433
122	49	4846.75525723
122	123	4863.49765497
123	50	6404.75473375
123	49	3989.91541894
123	48	5612.6919851
123	122	4863.49765497
123	17	5501.08877344
124	87	1766.71469833
124	125	4843.18340289
124	14	1627.81057104
124	86	8151.41080069
124	139	5349.13075091
124	191	5479.19013378
125	87	19855.3296199
125	11	13989.7873418
125	160	2539.35219351
125	186	907.320411669
125	124	4843.18340289
126	88	7836.87320876
126	98	8163.56356578
126	145	6569.15545405
126	60	3875.24942683
127	89	8388.07575815
127	78	4477.36256199
127	38	4646.76831803
128	78	9969.20462721
128	176	5466.88810422
128	177	10554.2910324
128	95	4326.84032274
128	141	7931.02229308
128	55	2501.77044776
129	106	7058.96712467
129	113	2634.39468796
129	142	1840.4923951
129	29	7130.68676584
129	28	3810.83046517
130	87	6515.75995162
130	15	2569.96479067
130	110	9552.02409877
130	107	6358.93910768
131	44	5920.3795456
131	45	4584.04847004
131	46	4471.68853705
131	48	1555.79653134
131	47	12587.2678305
132	72	7272.52515092
132	119	7274.42922582
132	120	9260.00572802
132	190	1403.27161671
133	102	9076.52878195
133	103	6926.85794585
133	104	2976.46082412
133	69	860.967888917
133	2	5796.04689147
133	150	12164.4668396
134	93	5267.93330554
134	165	1548.15316102
134	66	6187.45181103
134	94	5265.4351222
134	166	2730.897771
135	56	2895.3708244
135	163	4518.15707438
135	164	5257.94673555
135	136	5117.34006099
135	51	6180.8991725
136	135	5117.34006099
136	29	4992.34018357
136	154	3088.01476068
136	51	3620.58756488
136	92	3571.28622607
136	57	6223.20709268
136	31	2660.28337324
137	165	6709.9841079
137	92	5783.11391133
137	57	4935.20809312
137	31	910.386184981
137	147	1776.57781807
138	98	4119.70404198
138	60	5268.82333218
138	18	8595.75585548
138	62	6965.02112372
139	14	8405.17187383
139	86	10523.8285883
139	124	5349.13075091
139	155	4842.88026614
139	10	11876.8909179
140	177	7144.02589203
140	111	4314.04587573
140	55	13025.7598822
140	178	11912.6188882
141	95	4491.64967676
141	128	7931.02229308
141	80	4765.37824946
141	79	3910.96084705
141	21	3885.48674364
141	55	9522.87563765
142	89	4820.86271352
142	109	9544.65888056
142	106	1378.82457397
142	129	1840.4923951
142	28	8351.4387203
143	114	17806.0744512
143	118	6370.17828102
143	77	10197.5431257
143	156	1030.52751508
143	112	6997.32427353
143	183	4519.40567305
144	114	730.406815242
144	26	10903.653526
144	25	1276.52130094
144	185	19419.2104017
144	183	5443.9520208
145	126	6569.15545405
145	88	3304.21320448
145	13	3295.45385351
145	146	13261.6928344
145	63	9186.73008289
146	108	867.098954209
146	13	4513.1284242
146	84	11534.4049043
146	145	13261.6928344
146	169	7945.77016792
147	44	5764.32699144
147	30	1250.13334524
147	113	1272.60074685
147	137	1776.57781807
147	165	4926.2350395
147	31	7928.76039311
147	166	2845.8924618
147	48	2434.28108656
148	149	6333.17576244
148	0	7985.43769474
148	167	2582.23770473
148	1	1354.44714562
148	99	3166.57786469
149	148	6333.17576244
149	1	9391.10226518
149	2	4490.07867705
150	104	14382.2677017
150	73	7882.5829933
150	2	6377.51598135
150	133	12164.4668396
150	175	20771.0688729
150	12	9536.82088469
151	85	7474.83685527
151	6	5843.6909915
151	76	5829.14551726
151	105	5045.0968956
151	116	8739.04496517
151	117	7399.97863971
151	70	7689.15784785
151	91	10769.436655
152	119	6672.19602833
152	120	1105.35199399
152	77	16156.9635578
153	21	6077.0061926
153	54	6242.34749903
153	120	5043.043003
153	20	5930.78539694
154	28	6343.97665732
154	136	3088.01476068
154	27	3973.88286232
154	51	6736.04361034
155	46	5274.50576148
155	107	12629.0290869
155	86	4543.13983339
155	139	4842.88026614
156	143	1030.52751508
156	20	10777.6451247
156	77	9769.61299329
156	40	2680.03062957
156	112	8508.51229812
157	172	1565.93311981
157	173	7972.24831229
157	179	16792.7519107
157	41	22611.8838536
158	172	11764.936648
158	173	11781.3705455
158	179	1966.76811134
158	180	30088.123775
158	33	12452.6369773
159	115	13466.6399062
159	118	1308.52948601
159	184	15231.4331863
159	181	9677.62528018
159	182	7795.43617577
159	24	9432.66696637
159	185	2005.4669926
160	11	8194.70795853
160	125	2539.35219351
160	186	15407.4150379
160	188	3284.50135385
-1	160	9892.70893982
161	62	5341.08139577
161	64	15929.1819708
161	12	17999.878656
161	65	13034.0768184
162	168	8601.57062635
162	13	3104.37390607
162	169	10060.3267967
-1	162	29472.7901543
163	135	4518.15707438
163	79	3772.96549493
163	56	4200.07521847
163	21	5613.7435828
164	135	5257.94673555
164	53	2224.79706697
164	90	2399.83691098
164	121	5323.00434277
164	189	5731.21424819
164	92	7608.42229115
165	93	4135.0907113
165	52	2666.50142869
165	137	6709.9841079
165	134	1548.15316102
165	92	3452.29393684
165	147	4926.2350395
165	166	6217.61448349
166	165	6217.61448349
166	134	2730.897771
166	94	2392.09956959
166	147	2845.8924618
166	58	3270.28500287
166	48	10165.8714505
167	100	2904.48486586
167	66	2614.07923457
167	0	1886.45660277
167	94	8309.16369836
167	148	2582.23770473
167	1	2899.86391791
167	17	260.644775048
168	14	7054.14943643
168	191	4797.2230555
168	162	8601.57062635
168	169	2166.87934341
168	170	4672.32302368
-1	168	4186.6248063
169	168	2166.87934341
169	162	10060.3267967
169	13	8450.38272489
169	10	3728.07723159
169	84	4264.8844348
169	146	7945.77016792
169	170	13210.8856213
170	14	6559.33086984
170	168	4672.32302368
170	10	7464.41007185
170	169	13210.8856213
171	40	1762.64256286
171	23	9230.63985708
171	112	13228.0555245
171	183	14904.298973
172	173	17428.702662
172	174	22962.3314812
172	34	12155.1624187
172	157	1565.93311981
172	41	1446.82902847
172	180	17628.3632885
172	158	11764.936648
-1	172	18364.4495873
173	172	17428.702662
173	179	2922.85747614
173	157	7972.24831229
173	158	11781.3705455
174	172	22962.3314812
174	34	12566.6427946
174	35	5224.48650474
174	41	12234.2227041
175	74	4691.26458186
175	9	10729.4606541
175	104	6377.76181962
175	150	20771.0688729
175	12	20470.4879286
-1	175	27741.6319353
176	78	409.803866159
176	5	14210.4394438
176	177	20398.2611999
176	192	9912.80896896
176	128	5466.88810422
-1	176	18169.063296
177	176	20398.2611999
177	128	10554.2910324
177	55	7362.74736645
177	140	7144.02589203
177	178	13077.4323513
-1	177	5143.2072438
178	177	13077.4323513
178	111	2655.01599508
178	40	15642.7310015
178	39	9929.10045777
178	140	11912.6188882
-1	178	12675.4965526
179	173	2922.85747614
179	157	16792.7519107
179	41	11548.7899876
179	158	1966.76811134
179	33	23441.212097
180	172	17628.3632885
180	7	7238.56146433
180	8	6620.73396043
180	158	30088.123775
180	182	25816.7603151
180	33	3333.58382571
-1	180	49340.4937943
181	159	9677.62528018
181	184	8585.44289431
181	6	17724.8354143
181	182	20142.7460061
181	91	9103.69392754
182	159	7795.43617577
182	6	3184.21369823
182	7	3074.84196065
182	180	25816.7603151
182	181	20142.7460061
182	24	5413.78946246
182	25	3947.57742959
182	33	8338.9274292
183	143	4519.40567305
183	114	7999.99115699
183	144	5443.9520208
183	26	10062.562241
183	32	7662.19220204
183	23	8035.00411159
183	171	14904.298973
-1	183	14849.3799356
184	16	2402.47769133
184	118	14853.7492709
184	159	15231.4331863
184	181	8585.44289431
184	91	4334.00870355
185	114	3569.15060978
185	115	6142.32389142
185	159	2005.4669926
185	24	5015.83140881
185	144	19419.2104017
185	25	7181.10933219
186	87	3602.5740363
186	15	7727.36576888
186	97	7925.23394188
186	125	907.320411669
186	160	15407.4150379
186	188	4247.71531053
187	109	14429.4263323
187	37	11503.6108908
187	38	5247.7298315
187	97	10894.0464048
187	188	8534.78219718
187	106	1124.39933427
188	187	8534.78219718
188	193	10329.8939303
188	160	3284.50135385
188	186	4247.71531053
-1	188	11328.9808104
189	56	6948.1935138
189	90	3334.60077683
189	164	5731.21424819
189	190	10324.9491065
190	21	1277.63884548
190	90	4853.49285611
190	189	10324.9491065
190	72	2020.5870306
190	132	1403.27161671
190	120	8060.98791962
191	11	10381.5763108
191	14	10549.6075472
191	124	5479.19013378
191	168	4797.2230555
-1	191	14835.3790283
192	5	17467.5114724
192	176	9912.80896896
192	193	15810.1235682
-1	192	38178.789515
193	5	3412.76468692
193	192	15810.1235682
193	37	15832.9335869
193	188	10329.8939303
-1	193	22718.6597622
194	61	12186.5276203
194	36	21792.8366372
-1	194	59810.284593
