0	3012	
1	3675	
2	3514	
3	3505	
4	2269	
5	3234	
6	9269	
7	4743	
8	8790	
9	4037	
10	5273	
11	7842	
12	9345	
13	6473	
14	6793	
15	5109	
16	2340	
17	3183	
18	2192	
19	2197	
20	2903	
21	4234	
22	5638	
23	6335	
24	4160	
25	5479	
26	4584	
27	5117	
28	4226	
29	1965	
30	1810	
31	1933	
32	13193	
33	5961	
34	3341	
35	5644	
36	11571	
37	3764	
38	5194	
39	6639	
40	6349	
41	9696	
42	4976	
43	6672	
44	1846	
45	3088	
46	5121	
47	2599	
48	3035	
49	1921	
50	2253	
51	4861	
52	1950	
53	3049	
54	4870	
55	3781	
56	3703	
57	2673	
58	3259	
59	3873	
60	3480	
61	7980	
62	4690	
63	2274	
64	6081	
65	6607	
66	3117	
67	3305	
68	2719	
69	8175	
70	3608	
71	6575	
72	3063	
73	3509	
74	3004	
75	4647	
76	6799	
77	7304	
78	5110	
79	5016	
80	5619	
81	3317	
82	2373	
83	2517	
84	4301	
85	8936	
86	2043	
87	5864	
88	4247	
89	3355	
90	3059	
91	3927	
92	3280	
93	1978	
94	2293	
95	3466	
96	2454	
97	4186	
98	2366	
99	7567	
100	2822	
101	2813	
102	4935	
103	2398	
104	5684	
105	3455	
106	4866	
107	3853	
108	3804	
109	7502	
110	4050	
111	5121	
112	6212	
113	2115	
114	7725	
115	4998	
116	4257	
117	3040	
118	5210	
119	5326	
120	3625	
121	2456	
122	1782	
123	3118	
124	2888	
125	4472	
126	3736	
127	2764	
128	2781	
129	3578	
130	4558	
131	2103	
132	2781	
133	3797	
134	2423	
135	4140	
136	4109	
137	2124	
138	6414	
139	4633	
140	3481	
141	4056	
142	2356	
143	4710	
144	4131	
145	2756	
146	4248	
147	3152	
148	2699	
149	3685	
150	4860	
151	4555	
152	4950	
153	5964	
154	2786	
155	2134	
156	4003	
157	5961	
158	8939	
159	10926	
160	2879	
161	4922	
162	12572	
163	4162	
164	4740	
165	3248	
166	2377	
167	2644	
168	4969	
169	8225	
170	4763	
171	6990	
172	6765	
173	8009	
174	6751	
175	3181	
176	8996	
177	8109	
178	4489	
179	7416	
180	6263	
181	8605	
182	10353	
183	15216	
184	6977	
185	4469	
186	5010	
187	6378	
188	3636	
189	4306	
190	2111	
191	7505	
192	5192	
193	5710	
194	8598	
