0	31390435.404	
1	25010721.5573	
2	66352023.3563	
3	40985167.5822	
4	19946002.2086	
5	131454614.544	
6	166540923.787	
7	110149903.002	
8	182453538.74	
9	265292066.656	
10	53295770.1595	
11	119100411.629	
12	251908221.744	
13	56916651.402	
14	52589304.6544	
15	61454722.1116	
16	57781306.6872	
17	30747849.4803	
18	20738105.9118	
19	16985935.1255	
20	42899736.3842	
21	32858837.5366	
22	77290235.7096	
23	77618023.678	
24	38453957.769	
25	76564614.8255	
26	86177201.9414	
27	28322894.1654	
28	29197677.7673	
29	19214048.9289	
30	18114001.3702	
31	21406571.1402	
32	109651557.639	
33	387865459.949	
34	189481828.228	
35	181576145.685	
36	347256775.938	
37	85592999.9631	
38	70005168.756	
39	73782062.1031	
40	107362939.655	
41	334572171.697	
42	253016340.18	
43	132069540.358	
44	29006517.4095	
45	21362507.1716	
46	67112701.8336	
47	38579600.3044	
48	34768402.2577	
49	21107416.0313	
50	14798516.2396	
51	29177786.6348	
52	17739617.2395	
53	24269385.8696	
54	26898662.3289	
55	44224578.9554	
56	15820741.1406	
57	18523838.7405	
58	33749226.879	
59	37460436.0904	
60	36712119.4372	
61	184267526.502	
62	95626064.436	
63	139193946.444	
64	103292842.504	
65	72644997.3607	
66	19839952.4115	
67	31085747.4685	
68	15721612.7026	
69	45788079.3841	
70	30638455.4352	
71	37178992.3375	
72	36770046.0097	
73	109136941.275	
74	92728177.5416	
75	72337524.4987	
76	112519569.128	
77	38973296.9462	
78	53042653.1687	
79	34115701.0182	
80	29357852.0881	
81	46093987.1498	
82	40827075.7641	
83	31593824.3455	
84	36219952.4439	
85	158460036.187	
86	34708047.7282	
87	82077906.6702	
88	48185879.8111	
89	24290109.0575	
90	25333805.1788	
91	51842862.3188	
92	35130333.0971	
93	15619096.2216	
94	29649336.5725	
95	23687528.1137	
96	25785170.5481	
97	84386178.8222	
98	21022835.6891	
99	65355415.2001	
100	24641708.8839	
101	21073422.3088	
102	48993212.782	
103	40090846.7458	
104	110155945.93	
105	38533488.602	
106	44735575.0918	
107	30838059.8579	
108	30783584.2678	
109	44705921.1553	
110	46020074.9282	
111	35018751.2099	
112	55815215.0639	
113	22729017.1922	
114	57645484.0853	
115	42379140.4309	
116	33092908.6652	
117	24294402.6725	
118	73647132.6839	
119	76111436.5268	
120	32689147.2649	
121	20080246.2672	
122	21423271.0047	
123	24860367.559	
124	33157068.6176	
125	55374746.6863	
126	34947018.8252	
127	15969912.5887	
128	30868061.6274	
129	21726239.5997	
130	32686882.6956	
131	23318227.0644	
132	35098677.9992	
133	56994167.5512	
134	20198967.2912	
135	35119956.8808	
136	46115720.7669	
137	21407502.7219	
138	19563476.9114	
139	78172437.9589	
140	45686957.5375	
141	30226048.9222	
142	27694016.945	
143	108672974.769	
144	34149880.0881	
145	44517108.6163	
146	47954409.2855	
147	34802012.672	
148	21467776.1192	
149	19286061.9075	
150	215462010.813	
151	95883793.6529	
152	26950220.6111	
153	30823330.3379	
154	20544871.0583	
155	26011446.8795	
156	57282942.5771	
157	116745092.279	
158	156528591.116	
159	144514267.523	
160	73415777.2684	
161	86316196.1768	
162	135080643.309	
163	20201118.6336	
164	28025104.9836	
165	30417769.6815	
166	32866403.248	
167	19481126.8014	
168	45330095.8228	
169	80606293.1093	
170	48875675.126	
171	79333400.9902	
172	310711263.151	
173	80006124.07	
174	119710929.024	
175	364154532.255	
176	222776210.178	
177	174809368.938	
178	167457339.053	
179	140891531.662	
180	533116513.574	
181	158346487.887	
182	246154307.871	
183	281588212.499	
184	108296005.969	
185	40815539.7292	
186	70074002.1347	
187	106784886.531	
188	82591291.9525	
189	23994968.306	
190	27729662.801	
191	97672703.4396	
192	381894481.951	
193	259717208.781	
194	342469737.954	
