0	385	395	1168	
1	827	1162	2830	
2	1228	1660	4114	
3	3233	2656	8308	
4	1783	1774	5179	
5	1628	280	2505	
6	1548	1892	4528	
7	2989	2594	7732	
8	1764	1348	4131	
9	1885	1536	4887	
10	1819	1777	5407	
11	1100	1417	3349	
12	526	646	1626	
13	444	303	1022	
14	1111	1220	3216	
15	476	756	1848	
16	606	825	1990	
17	446	390	1111	
18	1754	1738	4875	
19	761	651	2022	
20	932	1372	3282	
21	1033	1709	4096	
22	711	1067	2747	
23	1210	965	3038	
24	15498	6807	27963	
