0	202	373	575
1	513	1122	1635
2	811	1601	2412
3	2247	2269	4516
4	1099	1461	2560
5	1120	177	1297
6	1013	1874	2887
7	2117	2137	4254
8	956	1403	2359
9	1301	1288	2589
10	1107	1060	2167
11	724	1235	1959
12	315	655	970
13	254	353	607
14	744	1049	1793
15	311	607	918
16	360	721	1081
17	195	400	595
18	1149	1450	2599
19	371	642	1013
20	580	1288	1868
21	696	1392	2088
22	476	887	1363
23	921	911	1832
24	9706	9007	18713
