0	212	648	873
1	420	1442	1897
2	773	2088	2900
3	2546	2641	5256
4	916	1796	2765
5	1050	163	1221
6	967	2128	3132
7	2053	2180	4295
8	896	2131	3056
9	1272	1408	2727
10	959	1057	2036
11	699	1558	2287
12	210	836	1062
13	228	448	685
14	710	1330	2082
15	248	815	1083
16	282	1013	1317
17	132	615	758
18	1154	1511	2696
19	378	957	1347
20	493	1716	2228
21	615	1683	2340
22	376	1070	1479
23	901	1009	1913
24	9015	11405	20561
