0	356	896	1252
1	548	1668	2216
2	912	2318	3230
3	2770	2800	5570
4	824	1884	2708
5	768	167	935
6	1093	2092	3185
7	1947	2030	3977
8	1031	2298	3329
9	1175	1813	2988
10	807	1313	2120
11	723	1762	2485
12	230	896	1126
13	217	474	691
14	672	1478	2150
15	271	875	1146
16	342	1141	1483
17	132	621	753
18	1178	1709	2887
19	378	1049	1427
20	603	2038	2641
21	668	1904	2572
22	415	1231	1646
23	870	807	1677
24	8756	11233	19989
