0	255	571	826
1	477	1309	1786
2	843	1873	2716
3	2576	2371	4947
4	984	1565	2549
5	1017	163	1180
6	1060	1815	2875
7	2121	1977	4098
8	1033	1788	2821
9	1296	1252	2548
10	946	912	1858
11	784	1348	2132
12	268	718	986
13	257	375	632
14	730	1187	1917
15	285	687	972
16	363	854	1217
17	171	524	695
18	1193	1374	2567
19	426	764	1190
20	549	1503	2052
21	682	1496	2178
22	416	978	1394
23	920	881	1801
24	10011	9733	19744
