0	236	371	646
1	668	1023	1804
2	908	1561	2601
3	2384	2184	4783
4	1139	1482	2760
5	1146	165	1345
6	1191	1856	3151
7	2271	2031	4494
8	1003	1449	2541
9	1380	1233	2754
10	1170	1027	2289
11	790	1223	2089
12	336	648	1046
13	286	337	655
14	832	982	1901
15	358	592	1019
16	412	702	1187
17	201	437	673
18	1237	1376	2728
19	405	677	1136
20	690	1261	2066
21	780	1333	2215
22	531	850	1471
23	986	871	1913
24	10421	8842	19700
