0	218	359	577
1	577	1081	1658
2	945	1479	2424
3	2371	2124	4495
4	1181	1395	2576
5	1137	154	1291
6	1124	1771	2895
7	2239	2026	4265
8	1060	1290	2350
9	1377	1205	2582
10	1161	1000	2161
11	796	1148	1944
12	354	621	975
13	289	316	605
14	772	1003	1775
15	342	569	911
16	395	685	1080
17	218	381	599
18	1216	1369	2585
19	405	606	1011
20	650	1229	1879
21	754	1330	2084
22	508	851	1359
23	984	848	1832
24	10532	8154	18686
