0	209	342	589
1	543	997	1664
2	861	1431	2450
3	2242	2035	4522
4	1086	1349	2581
5	1104	155	1303
6	1056	1706	2899
7	2129	1947	4283
8	974	1295	2370
9	1319	1160	2631
10	1096	968	2180
11	742	1142	1975
12	325	596	980
13	284	296	609
14	746	933	1790
15	315	535	924
16	377	647	1103
17	227	354	616
18	1154	1307	2609
19	372	592	1026
20	570	1201	1890
21	666	1289	2097
22	465	809	1371
23	934	819	1814
24	10309	8026	18860
