0	262	578	840
1	506	1302	1808
2	888	1863	2751
3	2638	2369	5007
4	1037	1542	2579
5	1032	162	1194
6	1177	1779	2956
7	2175	1965	4140
8	1097	1771	2868
9	1324	1252	2576
10	969	911	1880
11	818	1346	2164
12	277	725	1002
13	273	367	640
14	767	1189	1956
15	299	696	995
16	395	837	1232
17	190	517	707
18	1238	1354	2592
19	438	775	1213
20	571	1515	2086
21	700	1507	2207
22	430	984	1414
23	946	886	1832
24	10409	9538	19947
