0	264	334	598
1	749	959	1708
2	1174	1318	2492
3	2627	1969	4596
4	1354	1277	2631
5	1155	144	1299
6	1479	1521	3000
7	2522	1827	4349
8	1330	1101	2431
9	1493	1136	2629
10	1255	948	2203
11	952	1045	1997
12	421	579	1000
13	330	290	620
14	927	893	1820
15	443	503	946
16	501	619	1120
17	280	339	619
18	1371	1260	2631
19	504	543	1047
20	805	1112	1917
21	919	1216	2135
22	628	766	1394
23	1065	804	1869
24	12411	6692	19103
