0	274	337	644
1	696	1006	1796
2	1142	1360	2604
3	2637	1943	4773
4	1356	1286	2763
5	1172	135	1334
6	1477	1571	3149
7	2516	1809	4479
8	1304	1150	2541
9	1516	1098	2740
10	1218	959	2277
11	972	1055	2084
12	456	541	1050
13	353	279	657
14	938	876	1895
15	429	543	1022
16	510	602	1178
17	299	351	667
18	1379	1243	2723
19	534	551	1134
20	815	1148	2053
21	879	1231	2204
22	594	770	1456
23	1086	764	1902
24	11667	7626	19670
