1	0	292	483	45
2	0	304	407	30
3	0	862	673	52
4	0	477	637	36
5	0	494	744	50
6	0	138	430	33
7	0	512	781	42
8	0	225	398	30
9	0	42	134	13
10	0	179	724	51
11	0	131	674	50
12	0	300	241	31
13	0	186	801	68
14	0	120	606	60
15	0	309	567	53
16	0	247	662	92
17	0	358	438	46
18	0	614	543	56
19	0	387	759	90
20	0	525	1152	118
21	0	1159	1862	215
22	0	503	174	13
23	0	167	172	5
24	0	184	229	11
25	0	254	146	12
26	0	47	286	20
27	0	1190	596	46
28	0	239	99	16
29	0	327	63	11
30	0	628	682	47
31	0	721	989	79
32	0	515	296	67
33	0	123	156	17
34	0	131	165	16
35	0	364	163	41
36	0	486	132	32
37	0	838	717	79
38	0	73	117	7
39	0	591	771	57
40	0	566	502	65
41	0	696	637	79
42	0	278	583	57
43	0	215	284	26
44	0	440	596	69
45	0	112	129	16
46	0	407	694	57
47	0	168	366	28
48	0	16	49	5
49	0	463	204	61
50	0	16	107	6
51	0	102	302	19
52	0	29	173	10
53	0	273	576	33
54	0	481	721	39
55	0	568	335	31
56	0	172	221	7
57	0	347	527	34
58	0	302	281	24
59	0	14	113	6
60	0	11	130	10
61	0	22	107	7
62	0	15	109	3
63	0	77	222	21
64	0	11	28	0
65	0	35	194	9
66	0	266	120	15
67	0	657	359	27
68	0	167	147	13
69	0	235	201	12
70	0	136	299	13
71	0	110	274	6
72	0	262	292	12
73	0	319	35	5
74	0	393	108	14
75	0	165	18	0
76	0	36	189	16
77	0	23	137	2
78	0	85	282	22
79	0	70	157	9
80	0	186	410	24
81	0	62	239	18
82	0	5	71	8
83	0	61	172	14
84	0	207	166	17
85	0	72	50	8
86	0	437	195	35
87	0	804	227	26
88	0	1652	1239	99
89	0	318	286	31
90	0	219	299	21
91	0	452	737	43
92	0	255	95	12
93	0	518	218	35
94	0	398	8	11
95	0	460	278	40
96	0	178	217	19
97	0	233	507	51
98	0	278	983	99
99	0	182	380	32
100	0	451	798	70
101	0	257	895	97
102	0	107	605	54
103	0	248	480	45
104	0	409	694	83
105	0	255	249	29
106	0	151	421	39
107	0	279	456	53
108	0	344	1236	88
109	0	110	396	39
110	0	577	395	40
111	0	451	897	85
112	0	232	487	39
113	0	359	998	71
114	0	97	471	43
115	0	366	1054	86
116	0	206	677	72
117	0	724	352	52
118	0	363	13	6
119	0	128	572	75
120	0	64	266	26
121	0	111	552	58
122	0	817	321	46
123	0	444	4	4
124	0	207	394	51
125	0	428	427	29
126	0	382	360	35
127	0	534	370	67
128	0	383	163	27
129	0	644	569	44
130	0	666	296	31
131	0	562	307	30
132	0	449	728	50
133	0	688	1318	83
134	0	125	378	30
135	0	341	917	68
136	0	226	840	51
137	0	452	410	46
138	0	852	987	78
139	0	608	1020	73
140	0	913	1109	101
141	0	194	492	40
142	0	1274	2095	127
143	0	284	752	50
144	0	524	709	72
145	0	178	516	48
146	0	162	691	58
147	0	151	334	18
148	0	184	722	44
149	0	213	411	39
150	0	262	726	55
151	0	175	273	16
152	0	301	886	64
153	0	182	366	22
154	0	73	385	30
155	0	640	1401	99
156	0	356	772	47
157	0	1004	1786	99
158	0	1188	1179	90
159	0	805	1058	81
160	0	747	1360	95
161	0	404	685	41
162	0	838	1920	128
163	0	355	1090	46
164	0	248	612	38
165	0	75	314	19
166	0	536	675	46
167	0	226	449	66
168	0	159	166	21
169	0	374	634	106
170	0	291	434	58
171	0	277	197	59
172	0	614	76	9
173	0	483	127	23
174	0	424	304	37
175	0	70	129	16
176	0	230	263	34
177	0	154	80	11
178	0	411	885	74
179	0	196	127	35
180	0	909	541	57
181	0	523	316	38
182	0	112	191	12
183	0	186	122	11
184	0	4	7	2
185	0	370	477	47
186	0	629	863	77
187	0	204	215	21
188	0	200	204	34
189	0	534	665	73
190	0	432	369	31
191	0	538	477	35
192	0	65	63	9
193	0	307	324	31
194	0	519	404	22
195	0	344	450	38
196	0	154	281	30
197	0	146	273	35
198	0	372	734	53
199	0	141	162	10
200	0	149	299	29
201	0	397	481	73
202	0	375	318	32
203	0	388	319	51
204	0	41	109	7
205	0	277	434	61
206	0	146	320	24
207	0	189	145	34
208	0	392	488	55
209	0	103	77	5
210	0	143	42	1
211	0	578	66	14
212	0	730	72	4
213	0	411	89	7
214	0	272	295	27
215	0	545	145	22
216	0	860	95	19
217	0	628	150	10
218	0	318	501	19
219	0	659	61	7
220	0	98	90	2
221	0	132	199	17
222	0	524	768	63
223	0	447	698	43
224	0	49	109	14
225	0	167	338	29
226	0	140	352	26
227	0	196	177	16
228	0	301	431	32
229	0	255	252	19
230	0	148	262	24
231	0	208	264	19
232	0	422	442	24
233	0	498	394	35
234	0	227	266	18
235	0	285	203	23
236	0	140	220	16
237	0	96	241	26
238	0	112	277	25
239	0	324	92	21
240	0	228	220	16
241	0	884	297	32
242	0	595	46	10
243	0	306	261	14
244	0	345	57	6
245	0	168	93	3
246	0	723	254	23
247	0	137	89	4
248	0	113	18	1
249	0	346	377	39
250	0	227	369	42
251	0	170	110	18
252	0	32	54	4
253	0	144	289	13
254	0	105	235	8
255	0	242	447	25
256	0	187	506	22
257	0	153	497	36
258	0	119	254	8
259	0	95	237	17
260	0	207	405	27
261	0	68	141	14
262	0	372	586	34
263	0	257	531	28
264	0	515	843	48
265	0	48	101	4
266	0	30	74	2
267	0	249	421	28
268	0	109	192	4
